xD,Sw,PVI,case
0.3756260434056761,0.5719301730657416,0.2,waterflood
0.3772954924874791,0.5711077922947105,0.2,waterflood
0.3789649415692821,0.5702861001215791,0.2,waterflood
0.3806343906510852,0.5694650544068854,0.2,waterflood
0.3823038397328882,0.5686446242212708,0.2,waterflood
0.38397328881469117,0.5678247788745345,0.2,waterflood
0.38564273789649417,0.5670054634537611,0.2,waterflood
0.38731218697829717,0.566186648604744,0.2,waterflood
0.38898163606010017,0.5653682783289582,0.2,waterflood
0.39065108514190316,0.5645503238346543,0.2,waterflood
0.39232053422370616,0.5637327336561193,0.2,waterflood
0.3939899833055092,0.5629154627162097,0.2,waterflood
0.3956594323873122,0.5620984731441326,0.2,waterflood
0.3973288814691152,0.5612817253498329,0.2,waterflood
0.3989983305509182,0.5604651745415602,0.2,waterflood
0.4006677796327212,0.5596487693995943,0.2,waterflood
0.4023372287145242,0.558832467313928,0.2,waterflood
0.4040066777963272,0.5580162252458128,0.2,waterflood
0.4056761268781302,0.2,0.2,waterflood
0.40734557595993326,0.2,0.2,waterflood
0.40901502504173626,0.2,0.2,waterflood
0.41068447412353926,0.2,0.2,waterflood
0.41235392320534225,0.2,0.2,waterflood
0.41402337228714525,0.2,0.2,waterflood
0.41569282136894825,0.2,0.2,waterflood
0.41736227045075125,0.2,0.2,waterflood
0.41903171953255425,0.2,0.2,waterflood
0.4207011686143573,0.2,0.2,waterflood
0.4223706176961603,0.2,0.2,waterflood
0.4240400667779633,0.2,0.2,waterflood
0.4257095158597663,0.2,0.2,waterflood
0.4273789649415693,0.2,0.2,waterflood
0.4290484140233723,0.2,0.2,waterflood
0.4307178631051753,0.2,0.2,waterflood
0.4323873121869783,0.2,0.2,waterflood
0.4340567612687813,0.2,0.2,waterflood
0.43572621035058434,0.2,0.2,waterflood
0.43739565943238734,0.2,0.2,waterflood
0.43906510851419034,0.2,0.2,waterflood
0.44073455759599334,0.2,0.2,waterflood
0.44240400667779634,0.2,0.2,waterflood
0.44407345575959933,0.2,0.2,waterflood
0.44574290484140233,0.2,0.2,waterflood
0.44741235392320533,0.2,0.2,waterflood
0.4490818030050084,0.2,0.2,waterflood
0.4507512520868114,0.2,0.2,waterflood
0.4524207011686144,0.2,0.2,waterflood
0.4540901502504174,0.2,0.2,waterflood
0.4557595993322204,0.2,0.2,waterflood
0.4574290484140234,0.2,0.2,waterflood
0.4590984974958264,0.2,0.2,waterflood
0.4607679465776294,0.2,0.2,waterflood
0.4624373956594324,0.2,0.2,waterflood
0.4641068447412354,0.2,0.2,waterflood
0.4657762938230384,0.2,0.2,waterflood
0.4674457429048414,0.2,0.2,waterflood
0.4691151919866444,0.2,0.2,waterflood
0.4707846410684474,0.2,0.2,waterflood
0.4724540901502504,0.2,0.2,waterflood
0.4741235392320534,0.2,0.2,waterflood
0.47579298831385647,0.2,0.2,waterflood
0.47746243739565947,0.2,0.2,waterflood
0.47913188647746247,0.2,0.2,waterflood
0.48080133555926546,0.2,0.2,waterflood
0.48247078464106846,0.2,0.2,waterflood
0.48414023372287146,0.2,0.2,waterflood
0.48580968280467446,0.2,0.2,waterflood
0.48747913188647746,0.2,0.2,waterflood
0.48914858096828046,0.2,0.2,waterflood
0.4908180300500835,0.2,0.2,waterflood
0.4924874791318865,0.2,0.2,waterflood
0.4941569282136895,0.2,0.2,waterflood
0.4958263772954925,0.2,0.2,waterflood
0.4974958263772955,0.2,0.2,waterflood
0.4991652754590985,0.2,0.2,waterflood
0.5008347245409015,0.2,0.2,waterflood
0.5025041736227045,0.2,0.2,waterflood
0.5041736227045075,0.2,0.2,waterflood
0.5058430717863105,0.2,0.2,waterflood
0.5075125208681135,0.2,0.2,waterflood
0.5091819699499165,0.2,0.2,waterflood
0.5108514190317196,0.2,0.2,waterflood
0.5125208681135226,0.2,0.2,waterflood
