PVI,time_s,water_cut,oil_cut,Sw_prod,RF,cum_oil_m3,water_rate_m3_s,oil_rate_m3_s,case
1.2345072144288578,2469014.4288577153,0.9171635139256724,0.08283648607432759,0.6996692209875619,0.7555779738689916,12.089247581903866,9.171635139256726e-06,8.28364860743276e-07,waterflood
1.2385150300601204,2477030.060120241,0.9175097683972017,0.08249023160279834,0.7000973930359611,0.7559912309185468,12.095859694696749,9.175097683972017e-06,8.249023160279834e-07,waterflood
1.2425228456913828,2485045.6913827653,0.9178535289036002,0.08214647109639983,0.7005238520547336,0.7564027658071882,12.102444252915012,9.178535289036003e-06,8.214647109639983e-07,waterflood
1.2465306613226455,2493061.3226452908,0.9181948295819332,0.08180517041806679,0.7009486216200963,0.7568125908580877,12.109001453729404,9.181948295819332e-06,8.180517041806679e-07,waterflood
1.2505384769539079,2501076.9539078157,0.9185336616507507,0.08146633834924932,0.7013716719880062,0.7572207184384101,12.115531495014562,9.185336616507508e-06,8.146633834924933e-07,waterflood
1.2545462925851705,2509092.5851703407,0.9188700515524298,0.08112994844757015,0.7017930173199014,0.7576271607828496,12.122034572525594,9.1887005155243e-06,8.112994844757016e-07,waterflood
1.2585541082164329,2517108.2164328652,0.9192040253731729,0.08079597462682708,0.702212671577915,0.7580319299954152,12.128510879926644,9.19204025373173e-06,8.079597462682709e-07,waterflood
1.2625619238476955,2525123.847695391,0.919535648730191,0.080464351269809,0.7026306988691019,0.7584350378513884,12.134960605622215,9.19535648730191e-06,8.0464351269809e-07,waterflood
1.2665697394789581,2533139.478957916,0.9198649463046018,0.0801350536953982,0.7030471123279501,0.7588364960024041,12.141383936038466,9.198649463046018e-06,8.01350536953982e-07,waterflood
1.2705775551102205,2541155.1102204407,0.9201919009020427,0.07980809909795727,0.703461872141067,0.7592363161862367,12.147781058979787,9.201919009020428e-06,7.980809909795729e-07,waterflood
1.2745853707414831,2549170.741482966,0.920516537278608,0.07948346272139195,0.7038749915202079,0.7596345100166387,12.15415216026622,9.205165372786082e-06,7.948346272139196e-07,waterflood
1.2785931863727455,2557186.372745491,0.9208388798617465,0.0791611201382535,0.7042864834929388,0.7600310889849867,12.160497423759788,9.208388798617466e-06,7.91611201382535e-07,waterflood
